400,0.3393
405,0.3837
410,0.4217
415,0.4566
420,0.4915
425,0.5232
430,0.5580
435,0.5866
440,0.6120
445,0.6278
450,0.6405
455,0.6468
460,0.6500
465,0.6405
470,0.6246
475,0.5993
480,0.5676
485,0.5263
490,0.4820
495,0.4344
500,0.3805
505,0.3298
510,0.2790
515,0.2315
520,0.1934
525,0.1617
530,0.1363
535,0.1141
540,0.0983
545,0.0793
550,0.0634
555,0.0507
560,0.0380
565,0.0317
570,0.0254
575,0.0222
580,0.0190
585,0.0159
590,0.0159
595,0.0127
600,0.0127
605,0.0095
610,0.0095
615,0.0095
620,0.0127
625,0.0159
630,0.0190
635,0.0254
640,0.0317
645,0.0380
650,0.0444
655,0.0507
660,0.0571
665,0.0634
670,0.0666
675,0.0698
680,0.0729
685,0.0729
690,0.0729
695,0.0729
700,0.0729
705,0.0698
710,0.0634
715,0.0571
720,0.0507
725,0.0476
730,0.0444
735,0.0444
740,0.0444
745,0.0412
750,0.0444
755,0.0444
760,0.0507
765,0.0666
770,0.0920
775,0.1300
780,0.1839
785,0.2441
790,0.3107
795,0.3773
800,0.4376
805,0.4820
810,0.5137
815,0.5232
820,0.5200
825,0.5041
830,0.4820
835,0.4566
840,0.4376
845,0.4249
850,0.4217
855,0.4217
860,0.4185
865,0.4154
870,0.4059
875,0.3900
880,0.3741
885,0.3520
890,0.3298
895,0.3107
900,0.2917
905,0.2727
910,0.2600
915,0.2473
920,0.2378
925,0.2251
930,0.2124
935,0.1998
940,0.1871
945,0.1712
950,0.1585
955,0.1459
960,0.1363
965,0.1300
970,0.1205
975,0.1110
980,0.1015
985,0.0920
990,0.0824
995,0.0729
1000,0.0634
